order_id,order_item_id,product_id,seller_id,price,freight_value
order_000171,1,prod_00386,seller_075,113.05,23.8
order_000171,2,prod_00088,seller_064,477.18,35.2
order_000171,3,prod_00169,seller_006,153.67,19.67
order_000171,4,prod_00392,seller_090,434.84,29.8
order_000172,1,prod_00118,seller_015,247.71,19.11
order_000172,2,prod_00096,seller_017,328.82,13.31
order_000173,1,prod_00378,seller_028,167.7,33.11
order_000173,2,prod_00397,seller_022,96.29,23.87
order_000173,3,prod_00051,seller_011,40.43,49.66
order_000173,4,prod_00491,seller_097,467.02,6.13
order_000174,1,prod_00309,seller_001,378.85,7.51
order_000174,2,prod_00348,seller_007,13.34,32.58
order_000175,1,prod_00431,seller_050,98.17,40.03
order_000176,1,prod_00137,seller_098,440.4,12.36
order_000176,2,prod_00424,seller_068,157.84,36.45
order_000176,3,prod_00204,seller_039,27.24,33.93
order_000176,4,prod_00269,seller_083,249.02,49.92
order_000177,1,prod_00015,seller_003,105.06,42.26
order_000178,1,prod_00214,seller_083,446.05,46.45
order_000178,2,prod_00256,seller_048,383.37,29.59
order_000178,3,prod_00025,seller_007,215.96,7.93
order_000178,4,prod_00121,seller_001,252.79,35.32
order_000178,5,prod_00178,seller_077,305.01,23.88
order_000179,1,prod_00437,seller_045,227.63,25.49
order_000179,2,prod_00034,seller_056,495.33,12.02
order_000180,1,prod_00244,seller_065,345.06,17.17
order_000180,2,prod_00332,seller_073,138.51,23.36
order_000180,3,prod_00153,seller_056,473.94,48.96
order_000180,4,prod_00177,seller_061,497.07,42.65
order_000180,5,prod_00075,seller_026,245.94,48.93
order_000181,1,prod_00106,seller_022,291.69,13.06
order_000182,1,prod_00476,seller_051,438.16,37.41
order_000182,2,prod_00460,seller_041,332.79,28.86
order_000182,3,prod_00487,seller_036,127.66,19.25
order_000182,4,prod_00061,seller_006,382.53,28.0
order_000182,5,prod_00495,seller_071,211.61,29.67
order_000183,1,prod_00452,seller_051,257.86,17.62
order_000184,1,prod_00450,seller_047,110.89,29.6
order_000184,2,prod_00423,seller_066,198.53,29.34
order_000184,3,prod_00209,seller_027,330.69,13.6
order_000184,4,prod_00075,seller_005,43.17,12.02
order_000184,5,prod_00275,seller_088,171.11,37.19
order_000185,1,prod_00327,seller_002,411.05,36.07
order_000186,1,prod_00024,seller_052,101.84,5.47
order_000186,2,prod_00238,seller_080,134.88,16.25
order_000187,1,prod_00087,seller_007,38.88,31.0
order_000187,2,prod_00056,seller_005,333.27,9.47
order_000188,1,prod_00256,seller_004,181.65,23.59
order_000189,1,prod_00409,seller_090,344.06,26.2
order_000189,2,prod_00399,seller_045,361.98,17.68
order_000189,3,prod_00023,seller_018,170.05,10.81
order_000189,4,prod_00078,seller_067,202.4,6.4
order_000189,5,prod_00078,seller_067,172.39,41.52
order_000190,1,prod_00263,seller_092,405.12,17.28
order_000190,2,prod_00105,seller_001,110.33,35.89
order_000191,1,prod_00006,seller_073,464.58,47.18
order_000191,2,prod_00224,seller_087,129.31,5.61
order_000192,1,prod_00371,seller_056,248.44,45.16
order_000193,1,prod_00439,seller_030,174.56,43.09
order_000194,1,prod_00303,seller_019,153.31,8.59
order_000194,2,prod_00376,seller_061,30.2,36.42
order_000194,3,prod_00143,seller_100,222.42,44.75
order_000194,4,prod_00136,seller_015,328.56,29.03
order_000194,5,prod_00166,seller_053,367.58,43.26
order_000195,1,prod_00424,seller_050,180.87,10.64
order_000195,2,prod_00086,seller_100,37.19,39.84
order_000195,3,prod_00200,seller_046,38.49,16.16
order_000195,4,prod_00443,seller_022,425.17,41.36
order_000196,1,prod_00415,seller_056,18.95,18.63
order_000196,2,prod_00454,seller_011,21.07,12.28
order_000196,3,prod_00212,seller_089,131.41,9.54
order_000196,4,prod_00219,seller_053,142.1,35.3
order_000197,1,prod_00068,seller_098,342.94,24.61
order_000197,2,prod_00054,seller_045,237.26,26.3
order_000198,1,prod_00023,seller_092,304.5,43.72
order_000198,2,prod_00352,seller_034,390.4,10.42
order_000198,3,prod_00339,seller_073,483.94,10.12
order_000198,4,prod_00056,seller_001,403.04,35.42
order_000199,1,prod_00318,seller_089,49.43,17.93
order_000200,1,prod_00454,seller_087,369.24,15.6
order_000200,2,prod_00277,seller_048,232.87,11.26
order_000200,3,prod_00343,seller_055,266.17,40.21
order_000200,4,prod_00475,seller_029,360.76,7.87
order_000201,1,prod_00447,seller_065,108.14,32.66
order_000201,2,prod_00078,seller_095,350.73,35.11
order_000201,3,prod_00326,seller_097,476.13,30.19
order_000201,4,prod_00265,seller_077,465.51,9.93
order_000201,5,prod_00006,seller_071,201.11,44.81
order_000202,1,prod_00071,seller_056,350.86,8.05
order_000202,2,prod_00233,seller_016,473.38,16.23
order_000202,3,prod_00233,seller_073,218.59,31.2
order_000202,4,prod_00386,seller_037,412.89,44.28
order_000203,1,prod_00286,seller_068,222.28,9.84
order_000203,2,prod_00081,seller_097,89.56,23.41
order_000203,3,prod_00114,seller_017,166.61,5.32
order_000204,1,prod_00271,seller_096,420.83,46.5
order_000205,1,prod_00379,seller_001,276.81,24.84
order_000205,2,prod_00323,seller_050,330.28,10.12
order_000205,3,prod_00198,seller_071,26.11,44.35
order_000205,4,prod_00155,seller_008,474.43,38.83
order_000205,5,prod_00291,seller_024,212.63,48.07
order_000206,1,prod_00050,seller_097,63.99,15.21
order_000207,1,prod_00469,seller_026,436.68,37.1
order_000207,2,prod_00058,seller_075,207.49,39.63
order_000207,3,prod_00466,seller_006,427.0,24.32
order_000208,1,prod_00269,seller_027,250.66,27.09
order_000208,2,prod_00075,seller_058,413.5,42.94
order_000208,3,prod_00116,seller_063,219.57,44.86
order_000209,1,prod_00383,seller_056,453.47,34.09
order_000209,2,prod_00429,seller_043,367.11,8.38
order_000209,3,prod_00237,seller_087,209.35,40.72
order_000210,1,prod_00184,seller_048,40.43,9.53
order_000210,2,prod_00366,seller_059,151.34,16.07
order_000210,3,prod_00500,seller_068,467.86,31.55
order_000211,1,prod_00358,seller_053,140.25,15.1
order_000211,2,prod_00470,seller_095,150.83,46.67
order_000211,3,prod_00003,seller_079,276.75,22.93
order_000211,4,prod_00437,seller_079,26.66,46.66
order_000212,1,prod_00265,seller_071,85.24,5.41
order_000212,2,prod_00027,seller_083,151.58,45.31
order_000213,1,prod_00317,seller_083,335.43,6.5
order_000213,2,prod_00165,seller_047,100.42,44.31
order_000213,3,prod_00226,seller_076,67.7,34.69
order_000214,1,prod_00159,seller_078,405.89,21.89
order_000214,2,prod_00353,seller_089,372.96,38.13
order_000215,1,prod_00392,seller_084,348.19,43.49
order_000215,2,prod_00426,seller_022,347.36,48.94
order_000215,3,prod_00354,seller_090,336.37,47.29
order_000215,4,prod_00160,seller_096,210.28,11.15
order_000216,1,prod_00452,seller_081,269.24,23.55
order_000217,1,prod_00402,seller_072,409.36,14.9
order_000218,1,prod_00048,seller_045,17.68,36.04
order_000218,2,prod_00317,seller_072,346.22,35.12
order_000218,3,prod_00254,seller_093,437.19,49.65
order_000218,4,prod_00002,seller_013,475.04,21.03
order_000218,5,prod_00074,seller_018,359.12,19.12
order_000219,1,prod_00414,seller_045,279.78,39.28
order_000220,1,prod_00458,seller_011,373.59,41.59
order_000220,2,prod_00176,seller_013,460.04,7.22
order_000221,1,prod_00008,seller_100,266.82,7.76
order_000222,1,prod_00102,seller_063,427.89,41.87
order_000222,2,prod_00068,seller_062,425.94,38.07
order_000223,1,prod_00302,seller_080,284.64,19.25
order_000223,2,prod_00266,seller_043,380.22,47.66
order_000223,3,prod_00115,seller_076,188.02,7.41
order_000223,4,prod_00483,seller_004,12.45,49.3
order_000223,5,prod_00436,seller_028,208.66,25.05
order_000224,1,prod_00410,seller_022,93.84,36.28
order_000224,2,prod_00296,seller_004,220.0,38.52
order_000224,3,prod_00238,seller_083,215.39,11.45
order_000224,4,prod_00453,seller_026,270.81,10.05
order_000224,5,prod_00472,seller_046,169.02,29.41
order_000225,1,prod_00209,seller_044,317.62,47.6
order_000225,2,prod_00215,seller_025,384.4,36.12
order_000225,3,prod_00495,seller_057,435.92,10.17
order_000226,1,prod_00208,seller_009,212.49,45.31
order_000227,1,prod_00061,seller_013,218.01,49.84
order_000227,2,prod_00307,seller_073,418.59,16.63
order_000227,3,prod_00102,seller_048,180.7,18.71
order_000227,4,prod_00391,seller_092,294.88,43.52
order_000228,1,prod_00026,seller_013,105.14,6.68
order_000228,2,prod_00469,seller_084,319.07,21.81
order_000228,3,prod_00269,seller_053,33.1,38.57
order_000228,4,prod_00186,seller_013,76.83,21.65
order_000228,5,prod_00174,seller_050,164.08,49.69
order_000229,1,prod_00437,seller_005,314.9,39.07
order_000229,2,prod_00490,seller_023,135.9,29.12
order_000229,3,prod_00268,seller_024,391.51,43.11
order_000229,4,prod_00494,seller_030,190.59,32.05
order_000230,1,prod_00250,seller_002,485.97,41.0
order_000230,2,prod_00029,seller_025,392.56,34.11
order_000231,1,prod_00086,seller_069,441.1,19.7
order_000231,2,prod_00293,seller_040,205.71,10.04
order_000232,1,prod_00079,seller_008,152.25,24.9
order_000232,2,prod_00186,seller_082,171.19,40.36
order_000232,3,prod_00047,seller_054,76.81,6.23
order_000233,1,prod_00250,seller_085,435.12,25.43
order_000233,2,prod_00367,seller_044,470.26,45.6
order_000233,3,prod_00357,seller_043,274.62,35.63
order_000233,4,prod_00185,seller_066,180.55,49.4
order_000233,5,prod_00433,seller_008,116.19,26.1
order_000234,1,prod_00278,seller_054,467.58,40.04
order_000234,2,prod_00475,seller_073,101.14,13.73
order_000234,3,prod_00355,seller_027,381.16,21.94
order_000235,1,prod_00065,seller_013,201.44,36.25
order_000235,2,prod_00239,seller_061,449.05,13.12
order_000235,3,prod_00449,seller_056,248.27,19.58
order_000236,1,prod_00394,seller_037,64.67,48.58
order_000236,2,prod_00232,seller_095,120.77,18.16
order_000236,3,prod_00114,seller_090,268.18,32.82
order_000237,1,prod_00478,seller_092,68.06,6.63
order_000237,2,prod_00079,seller_099,153.63,45.56
order_000238,1,prod_00249,seller_086,497.58,40.51
order_000238,2,prod_00295,seller_082,91.27,12.73
order_000238,3,prod_00371,seller_057,450.2,25.18
order_000238,4,prod_00308,seller_033,28.06,41.13
order_000239,1,prod_00320,seller_012,371.39,19.9
order_000239,2,prod_00461,seller_077,265.39,21.95
order_000239,3,prod_00099,seller_097,98.21,21.55
order_000239,4,prod_00034,seller_034,205.99,5.63
order_000239,5,prod_00282,seller_001,320.27,38.27
order_000240,1,prod_00291,seller_033,362.93,36.23
order_000240,2,prod_00371,seller_015,257.22,46.64
order_000240,3,prod_00285,seller_050,83.23,15.35
order_000241,1,prod_00254,seller_096,44.33,18.7
order_000242,1,prod_00117,seller_035,87.35,10.84
order_000242,2,prod_00218,seller_073,320.93,31.85
order_000243,1,prod_00192,seller_053,104.3,37.04
order_000243,2,prod_00276,seller_041,424.08,19.25
order_000243,3,prod_00306,seller_009,102.97,13.89
order_000243,4,prod_00009,seller_060,278.51,20.21
order_000244,1,prod_00463,seller_065,87.87,25.53
order_000244,2,prod_00414,seller_033,244.05,32.85
order_000244,3,prod_00136,seller_059,40.9,16.81
order_000244,4,prod_00453,seller_067,372.67,34.13
order_000245,1,prod_00190,seller_090,421.71,30.9
order_000245,2,prod_00228,seller_036,454.22,24.9
order_000245,3,prod_00103,seller_041,45.98,36.02
order_000245,4,prod_00344,seller_095,321.72,48.03
order_000245,5,prod_00007,seller_055,417.85,22.99
order_000246,1,prod_00328,seller_067,447.5,15.62
order_000246,2,prod_00295,seller_001,58.33,31.49
order_000246,3,prod_00021,seller_063,24.36,23.06
order_000246,4,prod_00194,seller_075,288.88,32.09
order_000247,1,prod_00337,seller_091,330.31,23.41
order_000247,2,prod_00303,seller_040,229.79,47.94
order_000248,1,prod_00383,seller_050,223.35,16.94
order_000248,2,prod_00412,seller_077,218.17,33.98
order_000249,1,prod_00283,seller_031,219.49,19.96
order_000249,2,prod_00487,seller_067,476.95,18.11
order_000249,3,prod_00321,seller_011,215.01,21.78
order_000249,4,prod_00072,seller_053,137.19,34.9
order_000249,5,prod_00174,seller_032,61.27,20.41
order_000250,1,prod_00276,seller_074,410.21,27.35
order_000251,1,prod_00155,seller_022,127.48,42.29
order_000252,1,prod_00129,seller_052,308.83,30.97
order_000253,1,prod_00227,seller_009,312.46,41.96
order_000254,1,prod_00358,seller_094,29.33,24.96
order_000254,2,prod_00119,seller_030,68.05,16.99
order_000254,3,prod_00082,seller_054,447.55,13.91
order_000255,1,prod_00405,seller_030,43.88,29.13
order_000256,1,prod_00166,seller_059,116.22,46.52
order_000256,2,prod_00442,seller_012,108.28,21.21
order_000256,3,prod_00104,seller_078,453.02,41.34
order_000256,4,prod_00226,seller_045,18.56,26.03
order_000256,5,prod_00165,seller_094,463.58,36.23
order_000257,1,prod_00228,seller_061,268.97,13.19
order_000258,1,prod_00433,seller_012,275.14,21.02
order_000258,2,prod_00358,seller_075,212.09,27.04
order_000259,1,prod_00064,seller_029,124.1,44.55
order_000259,2,prod_00017,seller_056,146.14,10.36
order_000259,3,prod_00448,seller_088,242.61,35.34
order_000260,1,prod_00252,seller_008,261.58,33.89
order_000261,1,prod_00438,seller_040,177.82,27.14
order_000261,2,prod_00082,seller_097,256.9,25.69
order_000261,3,prod_00221,seller_038,37.58,5.89
order_000262,1,prod_00248,seller_074,77.11,26.46
order_000262,2,prod_00111,seller_024,24.05,39.32
order_000263,1,prod_00047,seller_057,371.56,19.62
order_000263,2,prod_00413,seller_028,51.77,7.52
order_000264,1,prod_00014,seller_047,40.94,11.08
order_000265,1,prod_00015,seller_100,263.15,14.92
order_000265,2,prod_00397,seller_019,387.83,46.98
order_000265,3,prod_00352,seller_072,171.8,19.26
order_000265,4,prod_00190,seller_047,188.45,36.09
order_000265,5,prod_00047,seller_071,199.02,21.59
order_000266,1,prod_00453,seller_082,303.39,19.06
order_000266,2,prod_00335,seller_005,34.99,13.14
order_000266,3,prod_00365,seller_079,75.7,14.02
order_000266,4,prod_00091,seller_076,60.44,32.67
order_000266,5,prod_00202,seller_091,299.38,36.15
order_000267,1,prod_00346,seller_006,203.25,39.39
order_000268,1,prod_00268,seller_029,165.64,5.77
order_000268,2,prod_00306,seller_068,393.91,18.99
order_000268,3,prod_00075,seller_054,337.45,49.07
order_000268,4,prod_00133,seller_099,290.82,43.93
order_000268,5,prod_00344,seller_004,407.28,11.95
order_000269,1,prod_00216,seller_088,310.68,29.67
order_000269,2,prod_00139,seller_084,460.04,9.16
order_000269,3,prod_00333,seller_038,79.07,41.11
order_000269,4,prod_00443,seller_084,172.77,37.39
order_000269,5,prod_00421,seller_035,383.16,31.15
order_000270,1,prod_00171,seller_058,435.29,32.24
order_000270,2,prod_00362,seller_066,339.77,49.86
order_000270,3,prod_00469,seller_012,82.97,29.03
order_000271,1,prod_00193,seller_092,291.73,27.25
order_000271,2,prod_00300,seller_067,58.56,22.72
order_000271,3,prod_00132,seller_058,312.92,15.05
order_000271,4,prod_00292,seller_026,345.15,31.31
order_000272,1,prod_00405,seller_091,225.02,26.5
order_000272,2,prod_00327,seller_071,344.99,33.37
order_000272,3,prod_00012,seller_030,410.74,22.7
order_000272,4,prod_00358,seller_077,407.64,42.68
order_000272,5,prod_00426,seller_071,113.39,17.06
order_000273,1,prod_00378,seller_037,420.88,31.15
order_000273,2,prod_00034,seller_030,416.68,47.82
order_000273,3,prod_00147,seller_063,138.46,48.44
order_000274,1,prod_00098,seller_097,281.12,43.93
order_000274,2,prod_00013,seller_056,54.79,48.45
order_000274,3,prod_00480,seller_038,257.21,10.22
order_000275,1,prod_00266,seller_014,468.74,36.71
order_000275,2,prod_00026,seller_055,292.3,6.28
order_000276,1,prod_00071,seller_037,24.23,23.36
order_000276,2,prod_00357,seller_089,62.83,35.45
order_000276,3,prod_00335,seller_096,141.61,48.71
order_000276,4,prod_00304,seller_026,186.51,15.8
order_000276,5,prod_00367,seller_066,268.93,43.5
order_000277,1,prod_00044,seller_069,192.74,11.98
order_000277,2,prod_00483,seller_097,80.7,10.32
order_000277,3,prod_00203,seller_068,269.59,19.8
order_000277,4,prod_00242,seller_042,273.53,6.3
order_000278,1,prod_00467,seller_087,24.57,25.17
order_000278,2,prod_00319,seller_066,319.36,46.46
order_000279,1,prod_00341,seller_053,256.92,29.56
order_000279,2,prod_00458,seller_080,144.62,23.94
order_000279,3,prod_00500,seller_035,43.21,44.19
order_000279,4,prod_00347,seller_095,240.96,31.6
order_000279,5,prod_00472,seller_065,395.27,10.07
order_000280,1,prod_00172,seller_015,454.8,17.2
order_000280,2,prod_00062,seller_064,449.01,17.53
order_000280,3,prod_00339,seller_063,420.45,27.19
order_000280,4,prod_00152,seller_005,71.38,5.98
order_000280,5,prod_00050,seller_081,332.8,35.69
order_000281,1,prod_00371,seller_059,367.5,7.85
order_000281,2,prod_00457,seller_099,16.72,33.39
order_000282,1,prod_00277,seller_026,478.68,11.35
order_000282,2,prod_00491,seller_047,39.17,7.7
order_000282,3,prod_00051,seller_077,487.83,41.02
order_000282,4,prod_00095,seller_026,78.06,35.6
order_000283,1,prod_00109,seller_028,50.66,39.91
order_000283,2,prod_00233,seller_001,186.87,10.75
order_000284,1,prod_00122,seller_006,214.46,40.77
order_000284,2,prod_00213,seller_021,365.41,27.62
order_000284,3,prod_00449,seller_024,449.94,47.05
order_000284,4,prod_00446,seller_058,314.45,13.41
order_000284,5,prod_00387,seller_047,147.15,17.62
order_000285,1,prod_00114,seller_087,172.05,17.29
order_000286,1,prod_00416,seller_096,393.59,24.56
order_000287,1,prod_00331,seller_012,73.29,14.59
order_000287,2,prod_00114,seller_054,38.85,43.87
order_000287,3,prod_00483,seller_063,195.31,49.33
order_000287,4,prod_00126,seller_054,143.85,48.87
order_000287,5,prod_00249,seller_040,21.58,5.54
order_000288,1,prod_00194,seller_086,298.17,13.54
order_000288,2,prod_00129,seller_003,209.25,47.39
order_000288,3,prod_00244,seller_009,180.42,8.5
order_000288,4,prod_00422,seller_037,80.94,12.37
order_000289,1,prod_00448,seller_080,382.72,5.3
order_000289,2,prod_00483,seller_041,25.76,14.5
order_000289,3,prod_00410,seller_043,494.82,19.15
order_000289,4,prod_00314,seller_091,259.49,29.69
order_000290,1,prod_00424,seller_095,37.04,36.05
order_000291,1,prod_00131,seller_018,47.23,11.02
order_000291,2,prod_00236,seller_026,78.38,45.21
order_000291,3,prod_00422,seller_065,161.39,22.06
order_000292,1,prod_00184,seller_035,329.35,22.63
order_000292,2,prod_00015,seller_003,87.02,14.97
order_000292,3,prod_00450,seller_002,57.62,26.52
order_000293,1,prod_00140,seller_100,352.21,10.97
order_000293,2,prod_00441,seller_052,474.63,46.75
order_000293,3,prod_00497,seller_040,128.81,10.25
order_000294,1,prod_00376,seller_089,39.27,22.5
order_000295,1,prod_00079,seller_080,276.84,16.45
order_000295,2,prod_00079,seller_066,124.57,18.64
order_000295,3,prod_00213,seller_059,283.78,11.01
order_000295,4,prod_00036,seller_034,42.76,35.63
order_000296,1,prod_00390,seller_076,177.23,25.96
order_000296,2,prod_00375,seller_035,202.82,18.0
order_000297,1,prod_00212,seller_078,342.15,41.72
order_000298,1,prod_00344,seller_075,214.04,46.64
order_000298,2,prod_00498,seller_005,467.31,28.48
order_000298,3,prod_00223,seller_016,127.85,30.98
