review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
review_000266,order_000266,5,,,2022-03-02 23:50:46.929385878,2022-03-03 23:50:46.929385878
review_000267,order_000267,4,,,2022-03-03 05:05:55.031006202,2022-03-04 05:05:55.031006202
review_000268,order_000268,2,Title 267,,2022-03-03 10:21:03.132626526,2022-03-04 10:21:03.132626526
review_000269,order_000269,4,Title 268,Comment message 268,2022-03-03 15:36:11.234246850,2022-03-04 15:36:11.234246850
review_000270,order_000270,2,Title 269,Comment message 269,2022-03-03 20:51:19.335867174,2022-03-04 20:51:19.335867174
review_000271,order_000271,2,,,2022-03-04 02:06:27.437487498,2022-03-05 02:06:27.437487498
review_000272,order_000272,2,,Comment message 271,2022-03-04 07:21:35.539107822,2022-03-05 07:21:35.539107822
review_000273,order_000273,2,,,2022-03-04 12:36:43.640728146,2022-03-05 12:36:43.640728146
review_000274,order_000274,1,,Comment message 273,2022-03-04 17:51:51.742348470,2022-03-05 17:51:51.742348470
review_000275,order_000275,5,,,2022-03-04 23:06:59.843968794,2022-03-05 23:06:59.843968794
review_000276,order_000276,2,Title 275,,2022-03-05 04:22:07.945589118,2022-03-06 04:22:07.945589118
review_000277,order_000277,2,,,2022-03-05 09:37:16.047209442,2022-03-06 09:37:16.047209442
review_000278,order_000278,5,,Comment message 277,2022-03-05 14:52:24.148829766,2022-03-06 14:52:24.148829766
review_000279,order_000279,1,Title 278,Comment message 278,2022-03-05 20:07:32.250450090,2022-03-06 20:07:32.250450090
review_000280,order_000280,5,Title 279,,2022-03-06 01:22:40.352070415,2022-03-07 01:22:40.352070415
review_000281,order_000281,1,,,2022-03-06 06:37:48.453690739,2022-03-07 06:37:48.453690739
review_000282,order_000282,4,Title 281,Comment message 281,2022-03-06 11:52:56.555311063,2022-03-07 11:52:56.555311063
review_000283,order_000283,4,,,2022-03-06 17:08:04.656931387,2022-03-07 17:08:04.656931387
review_000284,order_000284,2,Title 283,,2022-03-06 22:23:12.758551711,2022-03-07 22:23:12.758551711
review_000285,order_000285,3,Title 284,Comment message 284,2022-03-07 03:38:20.860172035,2022-03-08 03:38:20.860172035
review_000286,order_000286,2,Title 285,Comment message 285,2022-03-07 08:53:28.961792359,2022-03-08 08:53:28.961792359
review_000287,order_000287,2,,,2022-03-07 14:08:37.063412683,2022-03-08 14:08:37.063412683
review_000288,order_000288,2,,,2022-03-07 19:23:45.165033007,2022-03-08 19:23:45.165033007
review_000289,order_000289,2,Title 288,,2022-03-08 00:38:53.266653331,2022-03-09 00:38:53.266653331
review_000290,order_000290,1,Title 289,,2022-03-08 05:54:01.368273655,2022-03-09 05:54:01.368273655
review_000291,order_000291,5,Title 290,,2022-03-08 11:09:09.469893979,2022-03-09 11:09:09.469893979
review_000292,order_000292,4,Title 291,Comment message 291,2022-03-08 16:24:17.571514303,2022-03-09 16:24:17.571514303
review_000293,order_000293,3,Title 292,,2022-03-08 21:39:25.673134627,2022-03-09 21:39:25.673134627
review_000294,order_000294,3,Title 293,Comment message 293,2022-03-09 02:54:33.774754951,2022-03-10 02:54:33.774754951
review_000295,order_000295,3,,,2022-03-09 08:09:41.876375276,2022-03-10 08:09:41.876375276
review_000296,order_000296,1,,Comment message 295,2022-03-09 13:24:49.977995600,2022-03-10 13:24:49.977995600
review_000297,order_000297,1,Title 296,,2022-03-09 18:39:58.079615924,2022-03-10 18:39:58.079615924
review_000298,order_000298,2,,,2022-03-09 23:55:06.181236248,2022-03-10 23:55:06.181236248
review_000299,order_000299,3,Title 298,,2022-03-10 05:10:14.282856572,2022-03-11 05:10:14.282856572
review_000300,order_000300,5,Title 299,Comment message 299,2022-03-10 10:25:22.384476896,2022-03-11 10:25:22.384476896
review_000301,order_000301,2,Title 300,,2022-03-10 15:40:30.486097220,2022-03-11 15:40:30.486097220
review_000302,order_000302,1,Title 301,,2022-03-10 20:55:38.587717544,2022-03-11 20:55:38.587717544
review_000303,order_000303,5,Title 302,,2022-03-11 02:10:46.689337868,2022-03-12 02:10:46.689337868
review_000304,order_000304,5,,,2022-03-11 07:25:54.790958192,2022-03-12 07:25:54.790958192
review_000305,order_000305,3,Title 304,,2022-03-11 12:41:02.892578516,2022-03-12 12:41:02.892578516
review_000306,order_000306,1,,Comment message 305,2022-03-11 17:56:10.994198840,2022-03-12 17:56:10.994198840
review_000307,order_000307,2,,,2022-03-11 23:11:19.095819164,2022-03-12 23:11:19.095819164
review_000308,order_000308,3,Title 307,,2022-03-12 04:26:27.197439488,2022-03-13 04:26:27.197439488
review_000309,order_000309,2,,,2022-03-12 09:41:35.299059812,2022-03-13 09:41:35.299059812
review_000310,order_000310,1,Title 309,,2022-03-12 14:56:43.400680137,2022-03-13 14:56:43.400680137
review_000311,order_000311,5,,,2022-03-12 20:11:51.502300461,2022-03-13 20:11:51.502300461
review_000312,order_000312,5,,Comment message 311,2022-03-13 01:26:59.603920785,2022-03-14 01:26:59.603920785
review_000313,order_000313,3,Title 312,,2022-03-13 06:42:07.705541109,2022-03-14 06:42:07.705541109
review_000314,order_000314,4,Title 313,Comment message 313,2022-03-13 11:57:15.807161433,2022-03-14 11:57:15.807161433
review_000315,order_000315,3,,,2022-03-13 17:12:23.908781757,2022-03-14 17:12:23.908781757
review_000316,order_000316,1,,,2022-03-13 22:27:32.010402081,2022-03-14 22:27:32.010402081
review_000317,order_000317,3,Title 316,Comment message 316,2022-03-14 03:42:40.112022405,2022-03-15 03:42:40.112022405
review_000318,order_000318,2,,,2022-03-14 08:57:48.213642729,2022-03-15 08:57:48.213642729
review_000319,order_000319,2,Title 318,,2022-03-14 14:12:56.315263053,2022-03-15 14:12:56.315263053
review_000320,order_000320,1,,,2022-03-14 19:28:04.416883377,2022-03-15 19:28:04.416883377
review_000321,order_000321,5,,,2022-03-15 00:43:12.518503701,2022-03-16 00:43:12.518503701
review_000322,order_000322,5,Title 321,,2022-03-15 05:58:20.620124025,2022-03-16 05:58:20.620124025
review_000323,order_000323,2,,Comment message 322,2022-03-15 11:13:28.721744349,2022-03-16 11:13:28.721744349
review_000324,order_000324,5,Title 323,Comment message 323,2022-03-15 16:28:36.823364673,2022-03-16 16:28:36.823364673
review_000325,order_000325,2,Title 324,,2022-03-15 21:43:44.924984998,2022-03-16 21:43:44.924984998
review_000326,order_000326,2,Title 325,Comment message 325,2022-03-16 02:58:53.026605322,2022-03-17 02:58:53.026605322
review_000327,order_000327,2,Title 326,Comment message 326,2022-03-16 08:14:01.128225646,2022-03-17 08:14:01.128225646
review_000328,order_000328,5,Title 327,Comment message 327,2022-03-16 13:29:09.229845970,2022-03-17 13:29:09.229845970
review_000329,order_000329,5,Title 328,Comment message 328,2022-03-16 18:44:17.331466294,2022-03-17 18:44:17.331466294
review_000330,order_000330,3,,,2022-03-16 23:59:25.433086618,2022-03-17 23:59:25.433086618
review_000331,order_000331,3,Title 330,,2022-03-17 05:14:33.534706942,2022-03-18 05:14:33.534706942
review_000332,order_000332,1,Title 331,,2022-03-17 10:29:41.636327266,2022-03-18 10:29:41.636327266
review_000333,order_000333,3,,Comment message 332,2022-03-17 15:44:49.737947590,2022-03-18 15:44:49.737947590
review_000334,order_000334,2,Title 333,,2022-03-17 20:59:57.839567914,2022-03-18 20:59:57.839567914
review_000335,order_000335,2,Title 334,,2022-03-18 02:15:05.941188238,2022-03-19 02:15:05.941188238
review_000336,order_000336,5,,,2022-03-18 07:30:14.042808562,2022-03-19 07:30:14.042808562
review_000337,order_000337,3,Title 336,Comment message 336,2022-03-18 12:45:22.144428886,2022-03-19 12:45:22.144428886
review_000338,order_000338,2,Title 337,,2022-03-18 18:00:30.246049210,2022-03-19 18:00:30.246049210
review_000339,order_000339,5,Title 338,,2022-03-18 23:15:38.347669534,2022-03-19 23:15:38.347669534
review_000340,order_000340,2,,Comment message 339,2022-03-19 04:30:46.449289859,2022-03-20 04:30:46.449289859
review_000341,order_000341,1,,,2022-03-19 09:45:54.550910183,2022-03-20 09:45:54.550910183
review_000342,order_000342,2,,,2022-03-19 15:01:02.652530507,2022-03-20 15:01:02.652530507
review_000343,order_000343,2,,Comment message 342,2022-03-19 20:16:10.754150831,2022-03-20 20:16:10.754150831
review_000344,order_000344,4,Title 343,,2022-03-20 01:31:18.855771155,2022-03-21 01:31:18.855771155
review_000345,order_000345,2,,,2022-03-20 06:46:26.957391479,2022-03-21 06:46:26.957391479
review_000346,order_000346,3,,,2022-03-20 12:01:35.059011803,2022-03-21 12:01:35.059011803
review_000347,order_000347,5,Title 346,Comment message 346,2022-03-20 17:16:43.160632127,2022-03-21 17:16:43.160632127
review_000348,order_000348,2,,,2022-03-20 22:31:51.262252451,2022-03-21 22:31:51.262252451
review_000349,order_000349,1,Title 348,,2022-03-21 03:46:59.363872775,2022-03-22 03:46:59.363872775
review_000350,order_000350,1,Title 349,,2022-03-21 09:02:07.465493099,2022-03-22 09:02:07.465493099
review_000351,order_000351,4,Title 350,,2022-03-21 14:17:15.567113423,2022-03-22 14:17:15.567113423
review_000352,order_000352,4,,Comment message 351,2022-03-21 19:32:23.668733747,2022-03-22 19:32:23.668733747
review_000353,order_000353,4,Title 352,,2022-03-22 00:47:31.770354071,2022-03-23 00:47:31.770354071
review_000354,order_000354,2,Title 353,,2022-03-22 06:02:39.871974395,2022-03-23 06:02:39.871974395
review_000355,order_000355,4,Title 354,,2022-03-22 11:17:47.973594720,2022-03-23 11:17:47.973594720
review_000356,order_000356,4,Title 355,,2022-03-22 16:32:56.075215044,2022-03-23 16:32:56.075215044
review_000357,order_000357,4,Title 356,,2022-03-22 21:48:04.176835368,2022-03-23 21:48:04.176835368
review_000358,order_000358,1,Title 357,,2022-03-23 03:03:12.278455692,2022-03-24 03:03:12.278455692
review_000359,order_000359,5,,,2022-03-23 08:18:20.380076016,2022-03-24 08:18:20.380076016
review_000360,order_000360,1,Title 359,Comment message 359,2022-03-23 13:33:28.481696340,2022-03-24 13:33:28.481696340
review_000361,order_000361,5,,Comment message 360,2022-03-23 18:48:36.583316664,2022-03-24 18:48:36.583316664
review_000362,order_000362,4,,,2022-03-24 00:03:44.684936988,2022-03-25 00:03:44.684936988
review_000363,order_000363,1,Title 362,,2022-03-24 05:18:52.786557312,2022-03-25 05:18:52.786557312
review_000364,order_000364,1,,Comment message 363,2022-03-24 10:34:00.888177636,2022-03-25 10:34:00.888177636
review_000365,order_000365,3,,,2022-03-24 15:49:08.989797960,2022-03-25 15:49:08.989797960
review_000366,order_000366,3,Title 365,,2022-03-24 21:04:17.091418284,2022-03-25 21:04:17.091418284
review_000367,order_000367,2,,Comment message 366,2022-03-25 02:19:25.193038608,2022-03-26 02:19:25.193038608
review_000368,order_000368,2,Title 367,Comment message 367,2022-03-25 07:34:33.294658932,2022-03-26 07:34:33.294658932
review_000369,order_000369,2,Title 368,,2022-03-25 12:49:41.396279256,2022-03-26 12:49:41.396279256
review_000370,order_000370,4,,,2022-03-25 18:04:49.497899581,2022-03-26 18:04:49.497899581
review_000371,order_000371,5,Title 370,Comment message 370,2022-03-25 23:19:57.599519905,2022-03-26 23:19:57.599519905
review_000372,order_000372,2,Title 371,Comment message 371,2022-03-26 04:35:05.701140229,2022-03-27 04:35:05.701140229
review_000373,order_000373,1,Title 372,,2022-03-26 09:50:13.802760553,2022-03-27 09:50:13.802760553
review_000374,order_000374,4,,Comment message 373,2022-03-26 15:05:21.904380877,2022-03-27 15:05:21.904380877
review_000375,order_000375,5,,Comment message 374,2022-03-26 20:20:30.006001201,2022-03-27 20:20:30.006001201
review_000376,order_000376,1,Title 375,,2022-03-27 01:35:38.107621525,2022-03-28 01:35:38.107621525
review_000377,order_000377,5,Title 376,,2022-03-27 06:50:46.209241849,2022-03-28 06:50:46.209241849
review_000378,order_000378,2,,Comment message 377,2022-03-27 12:05:54.310862173,2022-03-28 12:05:54.310862173
review_000379,order_000379,5,Title 378,,2022-03-27 17:21:02.412482497,2022-03-28 17:21:02.412482497
review_000380,order_000380,2,Title 379,,2022-03-27 22:36:10.514102821,2022-03-28 22:36:10.514102821
review_000381,order_000381,3,,,2022-03-28 03:51:18.615723145,2022-03-29 03:51:18.615723145
review_000382,order_000382,3,Title 381,,2022-03-28 09:06:26.717343469,2022-03-29 09:06:26.717343469
review_000383,order_000383,3,,,2022-03-28 14:21:34.818963793,2022-03-29 14:21:34.818963793
review_000384,order_000384,1,,,2022-03-28 19:36:42.920584117,2022-03-29 19:36:42.920584117
review_000385,order_000385,5,Title 384,,2022-03-29 00:51:51.022204442,2022-03-30 00:51:51.022204442
review_000386,order_000386,4,Title 385,Comment message 385,2022-03-29 06:06:59.123824766,2022-03-30 06:06:59.123824766
review_000387,order_000387,1,,Comment message 386,2022-03-29 11:22:07.225445090,2022-03-30 11:22:07.225445090
review_000388,order_000388,4,,Comment message 387,2022-03-29 16:37:15.327065414,2022-03-30 16:37:15.327065414
review_000389,order_000389,4,,,2022-03-29 21:52:23.428685738,2022-03-30 21:52:23.428685738
review_000390,order_000390,3,Title 389,,2022-03-30 03:07:31.530306062,2022-03-31 03:07:31.530306062
review_000391,order_000391,5,Title 390,Comment message 390,2022-03-30 08:22:39.631926386,2022-03-31 08:22:39.631926386
review_000392,order_000392,5,,Comment message 391,2022-03-30 13:37:47.733546710,2022-03-31 13:37:47.733546710
review_000393,order_000393,2,Title 392,,2022-03-30 18:52:55.835167034,2022-03-31 18:52:55.835167034
review_000394,order_000394,5,,,2022-03-31 00:08:03.936787358,2022-04-01 00:08:03.936787358
review_000395,order_000395,1,,Comment message 394,2022-03-31 05:23:12.038407682,2022-04-01 05:23:12.038407682
review_000396,order_000396,1,,,2022-03-31 10:38:20.140028006,2022-04-01 10:38:20.140028006
review_000397,order_000397,2,Title 396,Comment message 396,2022-03-31 15:53:28.241648330,2022-04-01 15:53:28.241648330
review_000398,order_000398,4,,,2022-03-31 21:08:36.343268654,2022-04-01 21:08:36.343268654
review_000399,order_000399,3,Title 398,,2022-04-01 02:23:44.444888978,2022-04-02 02:23:44.444888978
review_000400,order_000400,3,,Comment message 399,2022-04-01 07:38:52.546509302,2022-04-02 07:38:52.546509302
review_000401,order_000401,2,,,2022-04-01 12:54:00.648129627,2022-04-02 12:54:00.648129627
review_000402,order_000402,4,,,2022-04-01 18:09:08.749749951,2022-04-02 18:09:08.749749951
review_000403,order_000403,3,Title 402,Comment message 402,2022-04-01 23:24:16.851370275,2022-04-02 23:24:16.851370275
review_000404,order_000404,1,Title 403,,2022-04-02 04:39:24.952990599,2022-04-03 04:39:24.952990599
review_000405,order_000405,3,,Comment message 404,2022-04-02 09:54:33.054610923,2022-04-03 09:54:33.054610923
review_000406,order_000406,2,Title 405,Comment message 405,2022-04-02 15:09:41.156231247,2022-04-03 15:09:41.156231247
review_000407,order_000407,5,Title 406,,2022-04-02 20:24:49.257851571,2022-04-03 20:24:49.257851571
review_000408,order_000408,1,,Comment message 407,2022-04-03 01:39:57.359471895,2022-04-04 01:39:57.359471895
review_000409,order_000409,5,,,2022-04-03 06:55:05.461092219,2022-04-04 06:55:05.461092219
review_000410,order_000410,4,Title 409,Comment message 409,2022-04-03 12:10:13.562712543,2022-04-04 12:10:13.562712543
review_000411,order_000411,2,,,2022-04-03 17:25:21.664332867,2022-04-04 17:25:21.664332867
review_000412,order_000412,1,Title 411,Comment message 411,2022-04-03 22:40:29.765953191,2022-04-04 22:40:29.765953191
review_000413,order_000413,3,Title 412,,2022-04-04 03:55:37.867573515,2022-04-05 03:55:37.867573515
review_000414,order_000414,4,,,2022-04-04 09:10:45.969193839,2022-04-05 09:10:45.969193839
review_000415,order_000415,3,Title 414,Comment message 414,2022-04-04 14:25:54.070814163,2022-04-05 14:25:54.070814163
review_000416,order_000416,2,Title 415,,2022-04-04 19:41:02.172434488,2022-04-05 19:41:02.172434488
review_000417,order_000417,5,Title 416,Comment message 416,2022-04-05 00:56:10.274054812,2022-04-06 00:56:10.274054812
review_000418,order_000418,5,,,2022-04-05 06:11:18.375675136,2022-04-06 06:11:18.375675136
review_000419,order_000419,3,,Comment message 418,2022-04-05 11:26:26.477295460,2022-04-06 11:26:26.477295460
review_000420,order_000420,1,Title 419,,2022-04-05 16:41:34.578915784,2022-04-06 16:41:34.578915784
review_000421,order_000421,4,Title 420,,2022-04-05 21:56:42.680536108,2022-04-06 21:56:42.680536108
review_000422,order_000422,1,Title 421,,2022-04-06 03:11:50.782156432,2022-04-07 03:11:50.782156432
review_000423,order_000423,1,Title 422,Comment message 422,2022-04-06 08:26:58.883776756,2022-04-07 08:26:58.883776756
review_000424,order_000424,2,Title 423,,2022-04-06 13:42:06.985397080,2022-04-07 13:42:06.985397080
review_000425,order_000425,3,Title 424,,2022-04-06 18:57:15.087017404,2022-04-07 18:57:15.087017404
review_000426,order_000426,3,Title 425,Comment message 425,2022-04-07 00:12:23.188637728,2022-04-08 00:12:23.188637728
review_000427,order_000427,2,,,2022-04-07 05:27:31.290258052,2022-04-08 05:27:31.290258052
review_000428,order_000428,5,,Comment message 427,2022-04-07 10:42:39.391878376,2022-04-08 10:42:39.391878376
review_000429,order_000429,2,,Comment message 428,2022-04-07 15:57:47.493498700,2022-04-08 15:57:47.493498700
review_000430,order_000430,1,,,2022-04-07 21:12:55.595119024,2022-04-08 21:12:55.595119024
review_000431,order_000431,4,Title 430,Comment message 430,2022-04-08 02:28:03.696739349,2022-04-09 02:28:03.696739349
review_000432,order_000432,5,Title 431,,2022-04-08 07:43:11.798359673,2022-04-09 07:43:11.798359673
review_000433,order_000433,2,Title 432,Comment message 432,2022-04-08 12:58:19.899979997,2022-04-09 12:58:19.899979997
review_000434,order_000434,5,,Comment message 433,2022-04-08 18:13:28.001600321,2022-04-09 18:13:28.001600321
review_000435,order_000435,1,Title 434,,2022-04-08 23:28:36.103220645,2022-04-09 23:28:36.103220645
review_000436,order_000436,1,Title 435,,2022-04-09 04:43:44.204840969,2022-04-10 04:43:44.204840969
review_000437,order_000437,4,Title 436,,2022-04-09 09:58:52.306461293,2022-04-10 09:58:52.306461293
