order_id,payment_sequential,payment_type,payment_installments,payment_value
order_000522,1,credit_card,6,367.22
order_000523,1,boleto,4,375.86
order_000523,2,debit_card,7,271.2
order_000524,1,credit_card,6,460.01
order_000524,2,credit_card,12,912.15
order_000525,1,credit_card,7,405.66
order_000525,2,boleto,1,700.27
order_000526,1,credit_card,3,933.43
order_000527,1,voucher,3,724.5
order_000527,2,credit_card,8,827.64
order_000528,1,credit_card,1,817.42
order_000528,2,credit_card,2,123.99
order_000529,1,boleto,9,338.27
order_000530,1,credit_card,12,994.61
order_000531,1,boleto,12,182.87
order_000531,2,credit_card,6,575.01
order_000532,1,credit_card,1,128.42
order_000533,1,boleto,7,422.81
order_000533,2,boleto,6,875.37
order_000534,1,boleto,11,278.59
order_000534,2,credit_card,7,295.22
order_000535,1,credit_card,9,913.95
order_000536,1,credit_card,12,231.57
order_000537,1,credit_card,12,497.96
order_000538,1,credit_card,10,416.63
order_000539,1,credit_card,3,67.16
order_000540,1,credit_card,9,239.84
order_000541,1,credit_card,12,892.65
order_000541,2,credit_card,12,703.59
order_000542,1,credit_card,3,572.34
order_000543,1,debit_card,2,103.63
order_000543,2,boleto,2,571.65
order_000544,1,credit_card,6,379.81
order_000544,2,credit_card,8,285.92
order_000545,1,credit_card,1,167.54
order_000546,1,credit_card,5,406.34
order_000547,1,boleto,12,138.06
order_000547,2,credit_card,3,865.42
order_000548,1,credit_card,10,576.32
order_000549,1,boleto,7,175.68
order_000549,2,credit_card,5,390.11
order_000550,1,boleto,9,956.64
order_000550,2,credit_card,1,184.71
order_000551,1,credit_card,4,32.65
order_000552,1,credit_card,8,805.07
order_000553,1,credit_card,12,943.52
order_000553,2,credit_card,4,585.11
order_000554,1,credit_card,8,556.21
order_000554,2,credit_card,3,910.0
order_000555,1,boleto,6,37.11
order_000556,1,credit_card,5,858.69
order_000556,2,credit_card,8,48.07
order_000557,1,credit_card,11,598.78
order_000558,1,credit_card,11,43.41
order_000559,1,debit_card,8,821.86
order_000559,2,credit_card,12,519.92
order_000560,1,boleto,12,835.82
order_000561,1,credit_card,4,763.86
order_000562,1,credit_card,1,222.53
order_000562,2,credit_card,12,184.58
order_000563,1,credit_card,9,433.72
order_000564,1,credit_card,8,898.72
order_000565,1,credit_card,11,887.63
order_000566,1,credit_card,12,952.24
order_000567,1,boleto,11,191.24
order_000568,1,credit_card,10,768.74
order_000569,1,credit_card,12,595.41
order_000569,2,credit_card,8,260.94
order_000570,1,credit_card,5,170.65
order_000571,1,credit_card,1,712.96
order_000572,1,credit_card,5,853.56
order_000572,2,credit_card,8,147.96
order_000573,1,credit_card,7,540.18
order_000574,1,credit_card,8,368.27
order_000575,1,credit_card,3,890.16
order_000575,2,boleto,5,656.76
order_000576,1,credit_card,5,974.54
order_000576,2,debit_card,6,400.3
order_000577,1,credit_card,6,383.38
order_000578,1,credit_card,10,583.23
order_000578,2,credit_card,4,251.0
order_000579,1,credit_card,8,736.67
order_000579,2,boleto,5,414.28
order_000580,1,credit_card,2,983.18
order_000581,1,credit_card,5,932.46
order_000581,2,credit_card,2,444.67
order_000582,1,boleto,6,152.36
order_000583,1,voucher,7,864.59
order_000584,1,voucher,2,657.53
order_000584,2,credit_card,8,995.31
order_000585,1,credit_card,2,463.42
order_000585,2,boleto,2,253.33
order_000586,1,voucher,7,657.08
order_000587,1,credit_card,2,296.52
order_000588,1,credit_card,12,991.99
order_000589,1,credit_card,11,841.61
order_000590,1,credit_card,12,261.66
order_000591,1,credit_card,3,641.5
order_000591,2,credit_card,8,513.86
order_000592,1,credit_card,2,339.96
order_000593,1,credit_card,4,459.65
order_000594,1,credit_card,12,332.77
order_000594,2,boleto,12,596.81
order_000595,1,credit_card,6,534.79
order_000596,1,credit_card,6,998.97
order_000597,1,credit_card,12,752.63
order_000598,1,boleto,1,23.4
order_000599,1,boleto,8,90.3
order_000600,1,boleto,4,107.89
order_000601,1,credit_card,12,798.17
order_000601,2,voucher,12,506.95
order_000602,1,credit_card,10,122.26
order_000602,2,credit_card,1,275.12
order_000603,1,credit_card,7,565.29
order_000604,1,credit_card,7,241.7
order_000605,1,credit_card,9,31.21
order_000605,2,boleto,7,58.3
order_000606,1,credit_card,10,392.52
order_000606,2,boleto,7,320.92
order_000607,1,credit_card,5,725.95
order_000608,1,credit_card,6,40.68
order_000609,1,credit_card,2,948.6
order_000610,1,credit_card,11,843.79
order_000610,2,boleto,10,515.21
order_000611,1,credit_card,7,46.76
order_000611,2,credit_card,8,329.06
order_000612,1,credit_card,2,277.94
order_000613,1,credit_card,10,515.24
order_000613,2,boleto,9,424.09
order_000614,1,credit_card,5,469.85
order_000615,1,credit_card,1,993.53
order_000616,1,credit_card,1,914.87
order_000617,1,boleto,2,545.33
order_000617,2,credit_card,12,528.98
order_000618,1,debit_card,3,402.52
order_000618,2,boleto,4,905.9
order_000619,1,credit_card,6,828.88
order_000619,2,credit_card,3,609.31
order_000620,1,credit_card,2,469.34
order_000620,2,boleto,11,674.63
order_000621,1,boleto,12,69.33
order_000622,1,boleto,10,222.09
order_000623,1,boleto,11,69.72
order_000623,2,credit_card,5,74.92
order_000624,1,credit_card,5,477.29
order_000625,1,credit_card,8,40.29
order_000626,1,credit_card,8,943.63
order_000626,2,credit_card,12,230.6
order_000627,1,credit_card,12,216.32
order_000627,2,boleto,5,101.21
order_000628,1,credit_card,7,456.25
order_000628,2,boleto,8,920.5
order_000629,1,debit_card,9,647.83
order_000630,1,credit_card,11,978.88
order_000631,1,credit_card,4,381.8
order_000632,1,credit_card,4,954.15
order_000632,2,boleto,12,783.54
order_000633,1,boleto,2,99.59
order_000633,2,boleto,3,998.97
order_000634,1,debit_card,10,506.78
order_000634,2,boleto,4,732.35
order_000635,1,credit_card,7,718.65
order_000636,1,credit_card,7,655.32
order_000636,2,credit_card,4,630.69
order_000637,1,boleto,1,497.2
order_000637,2,credit_card,10,431.72
order_000638,1,credit_card,9,452.04
order_000639,1,debit_card,2,526.31
order_000639,2,credit_card,4,454.97
order_000640,1,credit_card,4,260.99
order_000640,2,credit_card,9,890.55
order_000641,1,debit_card,1,717.68
order_000642,1,credit_card,8,77.42
order_000643,1,credit_card,11,394.39
order_000644,1,credit_card,1,447.25
order_000645,1,credit_card,12,971.74
order_000646,1,credit_card,3,954.23
order_000647,1,credit_card,7,42.77
order_000647,2,credit_card,5,577.21
order_000648,1,credit_card,3,915.46
order_000649,1,credit_card,7,750.97
order_000649,2,credit_card,7,532.36
order_000650,1,boleto,9,459.52
order_000650,2,credit_card,1,484.21
order_000651,1,credit_card,9,485.11
order_000652,1,credit_card,2,386.81
order_000653,1,credit_card,8,825.36
order_000653,2,credit_card,8,560.28
order_000654,1,boleto,3,697.3
order_000655,1,credit_card,12,805.0
order_000655,2,credit_card,1,901.45
order_000656,1,boleto,2,286.78
order_000656,2,boleto,2,920.18
order_000657,1,debit_card,8,862.06
order_000657,2,credit_card,5,729.64
order_000658,1,credit_card,7,415.25
order_000658,2,credit_card,1,41.47
order_000659,1,credit_card,5,788.39
order_000659,2,credit_card,2,737.08
order_000660,1,debit_card,1,210.18
order_000661,1,boleto,10,880.99
order_000661,2,credit_card,5,45.27
order_000662,1,credit_card,6,254.76
order_000663,1,voucher,8,143.49
order_000664,1,boleto,3,222.77
order_000664,2,credit_card,12,80.31
order_000665,1,credit_card,5,122.15
order_000666,1,debit_card,8,453.18
order_000667,1,credit_card,7,381.23
order_000667,2,voucher,7,714.33
order_000668,1,credit_card,7,893.63
order_000669,1,voucher,1,594.94
order_000670,1,credit_card,3,947.88
order_000670,2,credit_card,7,762.43
order_000671,1,credit_card,3,88.63
order_000671,2,credit_card,5,290.13
order_000672,1,credit_card,6,39.5
order_000672,2,credit_card,9,30.78
order_000673,1,credit_card,8,337.9
order_000674,1,credit_card,3,967.2
order_000674,2,credit_card,1,387.98
order_000675,1,credit_card,8,627.16
order_000675,2,credit_card,5,509.81
order_000676,1,voucher,6,247.43
order_000677,1,credit_card,10,576.27
order_000678,1,voucher,10,45.28
order_000679,1,boleto,3,711.33
order_000679,2,boleto,2,895.79
order_000680,1,boleto,9,64.48
order_000681,1,debit_card,3,166.17
order_000682,1,boleto,9,369.88
order_000683,1,credit_card,11,863.02
order_000683,2,credit_card,8,672.86
order_000684,1,boleto,5,251.71
order_000685,1,credit_card,11,734.18
order_000685,2,credit_card,3,930.1
order_000686,1,credit_card,1,768.43
order_000687,1,debit_card,1,276.36
order_000688,1,debit_card,1,833.33
order_000688,2,credit_card,1,51.1
order_000689,1,voucher,12,67.92
order_000690,1,boleto,3,548.32
order_000690,2,credit_card,2,646.81
order_000691,1,debit_card,8,466.26
order_000691,2,credit_card,10,438.42
order_000692,1,boleto,6,403.1
order_000693,1,credit_card,12,151.64
order_000693,2,credit_card,6,866.11
order_000694,1,credit_card,10,297.3
order_000695,1,credit_card,8,200.2
order_000695,2,boleto,10,374.3
order_000696,1,boleto,1,741.04
order_000696,2,debit_card,3,434.62
order_000697,1,credit_card,7,89.15
order_000698,1,credit_card,2,514.55
order_000699,1,credit_card,2,973.69
order_000699,2,credit_card,4,180.54
order_000700,1,credit_card,5,776.75
order_000700,2,voucher,6,992.24
order_000701,1,credit_card,6,764.61
order_000702,1,boleto,6,914.21
order_000703,1,credit_card,7,340.67
order_000703,2,credit_card,12,732.46
order_000704,1,credit_card,10,49.19
order_000705,1,credit_card,3,147.96
order_000706,1,credit_card,9,653.84
order_000706,2,credit_card,12,501.22
order_000707,1,boleto,8,501.2
order_000707,2,credit_card,12,553.27
order_000708,1,credit_card,4,820.74
order_000709,1,credit_card,10,447.47
order_000709,2,credit_card,4,652.85
order_000710,1,credit_card,12,265.99
order_000711,1,credit_card,12,302.04
order_000711,2,voucher,9,254.85
order_000712,1,boleto,1,66.71
order_000712,2,credit_card,7,112.24
order_000713,1,boleto,12,683.83
order_000713,2,debit_card,9,210.21
order_000714,1,credit_card,4,611.59
order_000714,2,credit_card,7,894.09
order_000715,1,debit_card,8,25.6
order_000715,2,debit_card,10,66.05
order_000716,1,voucher,4,938.47
order_000716,2,credit_card,11,982.9
order_000717,1,debit_card,11,935.45
order_000717,2,debit_card,11,484.6
order_000718,1,credit_card,2,806.9
order_000718,2,credit_card,5,709.11
order_000719,1,boleto,1,781.41
order_000720,1,credit_card,2,77.05
order_000720,2,credit_card,6,708.18
order_000721,1,credit_card,4,617.34
order_000721,2,credit_card,5,991.78
order_000722,1,boleto,4,79.63
order_000722,2,credit_card,2,517.29
order_000723,1,credit_card,7,959.8
order_000724,1,credit_card,10,768.74
order_000725,1,credit_card,10,975.11
order_000725,2,credit_card,8,461.5
order_000726,1,boleto,3,839.75
order_000726,2,credit_card,12,597.69
order_000727,1,debit_card,12,730.8
order_000727,2,credit_card,6,507.42
order_000728,1,credit_card,7,385.54
order_000729,1,credit_card,1,107.75
order_000729,2,credit_card,5,584.55
order_000730,1,credit_card,10,326.77
order_000731,1,credit_card,5,347.84
order_000732,1,credit_card,2,556.09
order_000733,1,credit_card,1,754.51
order_000734,1,credit_card,12,483.9
order_000735,1,credit_card,7,958.96
order_000735,2,boleto,10,529.18
order_000736,1,boleto,7,463.45
order_000737,1,credit_card,8,61.47
order_000737,2,credit_card,10,576.29
order_000738,1,boleto,3,553.02
order_000738,2,credit_card,1,908.72
order_000739,1,credit_card,1,598.1
order_000740,1,boleto,3,973.51
order_000741,1,credit_card,8,835.24
order_000741,2,debit_card,9,856.86
order_000742,1,boleto,5,940.73
order_000743,1,boleto,11,141.71
order_000743,2,credit_card,8,577.86
order_000744,1,credit_card,4,73.43
order_000745,1,credit_card,10,100.27
order_000745,2,debit_card,3,505.8
order_000746,1,credit_card,10,813.0
order_000746,2,boleto,6,334.8
order_000747,1,credit_card,7,876.02
order_000748,1,credit_card,2,124.44
order_000749,1,credit_card,12,249.2
order_000749,2,credit_card,10,422.4
order_000750,1,debit_card,10,262.89
order_000750,2,credit_card,2,956.44
order_000751,1,boleto,10,110.12
order_000751,2,credit_card,8,104.11
order_000752,1,credit_card,6,655.28
order_000752,2,credit_card,12,787.31
order_000753,1,credit_card,2,248.02
order_000754,1,boleto,10,716.5
order_000755,1,credit_card,9,533.39
order_000756,1,debit_card,10,164.24
order_000756,2,credit_card,11,339.13
order_000757,1,boleto,2,122.01
order_000757,2,credit_card,6,353.88
order_000758,1,credit_card,9,998.72
order_000758,2,credit_card,12,568.79
order_000759,1,credit_card,11,931.6
order_000759,2,debit_card,12,879.6
order_000760,1,boleto,9,962.51
order_000760,2,credit_card,2,892.87
order_000761,1,credit_card,3,451.18
order_000761,2,credit_card,3,646.1
order_000762,1,credit_card,8,927.22
order_000762,2,boleto,9,174.92
order_000763,1,credit_card,1,621.01
order_000764,1,credit_card,4,263.52
order_000764,2,boleto,12,24.8
order_000765,1,credit_card,11,882.09
order_000765,2,voucher,8,475.86
order_000766,1,boleto,10,853.02
order_000766,2,credit_card,6,299.62
order_000767,1,credit_card,4,142.02
order_000767,2,debit_card,8,98.91
order_000768,1,debit_card,7,557.61
order_000769,1,credit_card,7,162.39
order_000770,1,credit_card,1,193.33
order_000771,1,credit_card,2,663.44
order_000771,2,credit_card,12,216.51
order_000772,1,credit_card,12,830.67
order_000772,2,credit_card,4,83.75
order_000773,1,credit_card,5,368.37
order_000774,1,credit_card,12,800.28
order_000774,2,credit_card,2,943.3
order_000775,1,credit_card,5,374.79
order_000775,2,boleto,2,217.92
order_000776,1,credit_card,5,531.46
order_000777,1,credit_card,11,863.52
order_000778,1,boleto,9,358.98
order_000778,2,credit_card,6,206.78
order_000779,1,debit_card,6,650.77
order_000780,1,boleto,10,456.98
order_000780,2,credit_card,6,554.73
order_000781,1,credit_card,4,90.89
order_000782,1,credit_card,11,967.68
order_000782,2,voucher,4,740.62
order_000783,1,credit_card,1,896.56
order_000784,1,credit_card,4,109.1
order_000785,1,credit_card,12,157.65
order_000785,2,debit_card,3,256.89
order_000786,1,credit_card,4,448.5
order_000787,1,credit_card,7,853.08
order_000788,1,boleto,7,779.46
order_000789,1,credit_card,9,293.57
order_000789,2,credit_card,11,544.2
order_000790,1,credit_card,12,145.71
order_000791,1,credit_card,10,692.91
order_000791,2,boleto,11,814.89
order_000792,1,credit_card,1,842.97
order_000793,1,credit_card,2,867.18
order_000793,2,credit_card,12,764.8
order_000794,1,credit_card,9,454.91
order_000794,2,boleto,11,886.59
order_000795,1,credit_card,2,730.43
order_000796,1,credit_card,11,125.9
order_000797,1,credit_card,11,48.37
order_000797,2,credit_card,7,92.47
order_000798,1,credit_card,1,473.29
order_000798,2,boleto,7,61.07
order_000799,1,credit_card,7,491.55
order_000800,1,voucher,4,954.75
order_000800,2,credit_card,3,99.53
order_000801,1,credit_card,5,24.2
order_000802,1,boleto,6,86.62
order_000803,1,credit_card,10,616.38
order_000803,2,boleto,1,851.96
order_000804,1,credit_card,10,145.0
order_000805,1,credit_card,7,963.72
order_000805,2,credit_card,4,149.05
order_000806,1,credit_card,7,591.13
order_000807,1,credit_card,11,475.04
order_000807,2,credit_card,12,898.41
order_000808,1,voucher,5,957.53
order_000808,2,credit_card,2,471.73
order_000809,1,voucher,5,781.08
order_000810,1,credit_card,1,178.49
order_000810,2,credit_card,3,894.02
order_000811,1,credit_card,5,269.01
order_000811,2,credit_card,4,693.26
order_000812,1,credit_card,5,498.36
order_000813,1,credit_card,9,670.24
order_000814,1,voucher,12,874.33
order_000814,2,credit_card,9,173.01
order_000815,1,credit_card,6,837.5
order_000815,2,credit_card,4,872.94
order_000816,1,credit_card,6,794.47
order_000817,1,credit_card,5,552.69
order_000817,2,credit_card,5,115.49
order_000818,1,credit_card,1,345.64
order_000819,1,credit_card,6,739.25
order_000820,1,credit_card,4,90.24
order_000821,1,boleto,6,878.23
order_000821,2,credit_card,1,135.76
order_000822,1,credit_card,2,973.75
order_000822,2,credit_card,7,88.25
order_000823,1,boleto,11,224.04
order_000823,2,boleto,7,490.05
order_000824,1,credit_card,10,787.83
order_000824,2,credit_card,10,506.33
order_000825,1,credit_card,6,747.29
order_000825,2,credit_card,9,579.68
order_000826,1,credit_card,6,982.02
order_000827,1,boleto,8,684.32
order_000827,2,credit_card,1,674.29
order_000828,1,credit_card,11,381.82
order_000828,2,credit_card,5,817.95
order_000829,1,credit_card,12,427.32
order_000830,1,credit_card,5,937.71
order_000830,2,boleto,10,119.27
order_000831,1,credit_card,5,332.0
order_000831,2,boleto,3,382.09
order_000832,1,voucher,6,656.93
order_000833,1,credit_card,4,961.74
order_000833,2,credit_card,7,682.63
order_000834,1,credit_card,11,918.77
order_000834,2,credit_card,6,851.97
order_000835,1,credit_card,6,883.02
order_000836,1,credit_card,6,146.58
order_000837,1,boleto,12,624.85
order_000837,2,credit_card,8,917.01
order_000838,1,credit_card,3,28.76
order_000839,1,boleto,12,943.13
order_000840,1,boleto,2,737.9
order_000841,1,boleto,10,913.1
order_000841,2,credit_card,8,811.05
order_000842,1,credit_card,6,972.36
order_000843,1,boleto,11,710.76
order_000844,1,boleto,1,661.58
order_000845,1,credit_card,2,756.11
order_000845,2,credit_card,8,613.56
order_000846,1,credit_card,11,822.96
order_000846,2,credit_card,2,69.94
order_000847,1,credit_card,3,395.72
order_000847,2,credit_card,7,727.98
order_000848,1,credit_card,3,588.95
order_000849,1,credit_card,4,633.78
order_000849,2,credit_card,12,995.83
order_000850,1,boleto,6,137.27
order_000850,2,boleto,12,95.57
order_000851,1,credit_card,5,272.49
order_000852,1,boleto,12,955.89
order_000852,2,credit_card,1,963.51
order_000853,1,credit_card,2,435.84
order_000853,2,boleto,12,402.53
order_000854,1,boleto,2,232.79
order_000855,1,credit_card,3,246.34
order_000856,1,credit_card,5,312.24
order_000856,2,boleto,8,486.24
order_000857,1,credit_card,8,221.4
order_000857,2,credit_card,12,285.2
order_000858,1,credit_card,3,894.13
order_000858,2,credit_card,5,84.71
order_000859,1,credit_card,8,909.09
