order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
order_000139,cust_00420,delivered,2022-01-31 05:28:23.140628125,2022-01-31 05:28:23.140628125,2022-02-01 04:48:38.023604721,2022-02-02 04:48:38.023604721,2022-02-09 06:08:08.257651530
order_000140,cust_00796,delivered,2022-01-31 10:43:48.525705141,2022-01-31 10:43:48.525705141,2022-02-01 10:03:46.125225045,2022-02-02 10:03:46.125225045,2022-02-09 11:23:50.926185237
order_000141,cust_00569,delivered,2022-01-31 15:59:13.910782156,2022-01-31 15:59:13.910782156,2022-02-01 15:18:54.226845369,2022-02-02 15:18:54.226845369,2022-02-09 16:39:33.594718944
order_000142,cust_00402,delivered,2022-01-31 21:14:39.295859171,2022-01-31 21:14:39.295859171,2022-02-01 20:34:02.328465693,2022-02-02 20:34:02.328465693,2022-02-09 21:55:16.263252650
order_000143,cust_00475,delivered,2022-02-01 02:30:04.680936187,2022-02-01 02:30:04.680936187,2022-02-02 01:49:10.430086017,2022-02-03 01:49:10.430086017,2022-02-10 03:10:58.931786357
order_000144,cust_00929,delivered,2022-02-01 07:45:30.066013202,2022-02-01 07:45:30.066013202,2022-02-02 07:04:18.531706341,2022-02-03 07:04:18.531706341,2022-02-10 08:26:41.600320064
order_000145,cust_00736,delivered,2022-02-01 13:00:55.451090218,2022-02-01 13:00:55.451090218,2022-02-02 12:19:26.633326665,2022-02-03 12:19:26.633326665,2022-02-10 13:42:24.268853771
order_000146,cust_00464,delivered,2022-02-01 18:16:20.836167233,2022-02-01 18:16:20.836167233,2022-02-02 17:34:34.734946989,2022-02-03 17:34:34.734946989,2022-02-10 18:58:06.937387477
order_000147,cust_00783,delivered,2022-02-01 23:31:46.221244248,2022-02-01 23:31:46.221244248,2022-02-02 22:49:42.836567313,2022-02-03 22:49:42.836567313,2022-02-11 00:13:49.605921184
order_000148,cust_00265,delivered,2022-02-02 04:47:11.606321264,2022-02-02 04:47:11.606321264,2022-02-03 04:04:50.938187638,2022-02-04 04:04:50.938187638,2022-02-11 05:29:32.274454891
order_000149,cust_00358,shipped,2022-02-02 10:02:36.991398279,2022-02-02 10:02:36.991398279,2022-02-03 09:19:59.039807962,2022-02-04 09:19:59.039807962,2022-02-11 10:45:14.942988598
order_000150,cust_00398,delivered,2022-02-02 15:18:02.376475295,2022-02-02 15:18:02.376475295,2022-02-03 14:35:07.141428286,2022-02-04 14:35:07.141428286,2022-02-11 16:00:57.611522304
order_000151,cust_00188,shipped,2022-02-02 20:33:27.761552310,2022-02-02 20:33:27.761552310,2022-02-03 19:50:15.243048610,2022-02-04 19:50:15.243048610,2022-02-11 21:16:40.280056011
order_000152,cust_00726,delivered,2022-02-03 01:48:53.146629326,2022-02-03 01:48:53.146629326,2022-02-04 01:05:23.344668934,2022-02-05 01:05:23.344668934,2022-02-12 02:32:22.948589718
order_000153,cust_00626,delivered,2022-02-03 07:04:18.531706341,2022-02-03 07:04:18.531706341,2022-02-04 06:20:31.446289258,2022-02-05 06:20:31.446289258,2022-02-12 07:48:05.617123425
order_000154,cust_00030,shipped,2022-02-03 12:19:43.916783356,2022-02-03 12:19:43.916783356,2022-02-04 11:35:39.547909582,2022-02-05 11:35:39.547909582,2022-02-12 13:03:48.285657131
order_000155,cust_00394,delivered,2022-02-03 17:35:09.301860372,2022-02-03 17:35:09.301860372,2022-02-04 16:50:47.649529906,2022-02-05 16:50:47.649529906,2022-02-12 18:19:30.954190838
order_000156,cust_00634,delivered,2022-02-03 22:50:34.686937387,2022-02-03 22:50:34.686937387,2022-02-04 22:05:55.751150230,2022-02-05 22:05:55.751150230,2022-02-12 23:35:13.622724545
order_000157,cust_00508,delivered,2022-02-04 04:06:00.072014403,2022-02-04 04:06:00.072014403,2022-02-05 03:21:03.852770554,2022-02-06 03:21:03.852770554,2022-02-13 04:50:56.291258252
order_000158,cust_00549,delivered,2022-02-04 09:21:25.457091418,2022-02-04 09:21:25.457091418,2022-02-05 08:36:11.954390878,2022-02-06 08:36:11.954390878,2022-02-13 10:06:38.959791958
order_000159,cust_00039,delivered,2022-02-04 14:36:50.842168433,2022-02-04 14:36:50.842168433,2022-02-05 13:51:20.056011202,2022-02-06 13:51:20.056011202,2022-02-13 15:22:21.628325665
order_000160,cust_00515,delivered,2022-02-04 19:52:16.227245449,2022-02-04 19:52:16.227245449,2022-02-05 19:06:28.157631526,2022-02-06 19:06:28.157631526,2022-02-13 20:38:04.296859372
order_000161,cust_00122,delivered,2022-02-05 01:07:41.612322464,2022-02-05 01:07:41.612322464,2022-02-06 00:21:36.259251850,2022-02-07 00:21:36.259251850,2022-02-14 01:53:46.965393079
order_000162,cust_00218,processing,2022-02-05 06:23:06.997399480,2022-02-05 06:23:06.997399480,2022-02-06 05:36:44.360872174,2022-02-07 05:36:44.360872174,2022-02-14 07:09:29.633926785
order_000163,cust_00989,canceled,2022-02-05 11:38:32.382476495,2022-02-05 11:38:32.382476495,2022-02-06 10:51:52.462492499,2022-02-07 10:51:52.462492499,2022-02-14 12:25:12.302460492
order_000164,cust_00392,delivered,2022-02-05 16:53:57.767553510,2022-02-05 16:53:57.767553510,2022-02-06 16:07:00.564112823,2022-02-07 16:07:00.564112823,2022-02-14 17:40:54.970994199
order_000165,cust_00207,shipped,2022-02-05 22:09:23.152630526,2022-02-05 22:09:23.152630526,2022-02-06 21:22:08.665733147,2022-02-07 21:22:08.665733147,2022-02-14 22:56:37.639527905
order_000166,cust_00281,delivered,2022-02-06 03:24:48.537707541,2022-02-06 03:24:48.537707541,2022-02-07 02:37:16.767353471,2022-02-08 02:37:16.767353471,2022-02-15 04:12:20.308061612
order_000167,cust_00021,shipped,2022-02-06 08:40:13.922784557,2022-02-06 08:40:13.922784557,2022-02-07 07:52:24.868973795,2022-02-08 07:52:24.868973795,2022-02-15 09:28:02.976595319
order_000168,cust_00444,shipped,2022-02-06 13:55:39.307861572,2022-02-06 13:55:39.307861572,2022-02-07 13:07:32.970594119,2022-02-08 13:07:32.970594119,2022-02-15 14:43:45.645129026
order_000169,cust_00090,processing,2022-02-06 19:11:04.692938587,2022-02-06 19:11:04.692938587,2022-02-07 18:22:41.072214443,2022-02-08 18:22:41.072214443,2022-02-15 19:59:28.313662732
order_000170,cust_00759,shipped,2022-02-07 00:26:30.078015603,2022-02-07 00:26:30.078015603,2022-02-07 23:37:49.173834767,2022-02-08 23:37:49.173834767,2022-02-16 01:15:10.982196439
order_000171,cust_00051,delivered,2022-02-07 05:41:55.463092618,2022-02-07 05:41:55.463092618,2022-02-08 04:52:57.275455091,2022-02-09 04:52:57.275455091,2022-02-16 06:30:53.650730146
order_000172,cust_00154,shipped,2022-02-07 10:57:20.848169634,2022-02-07 10:57:20.848169634,2022-02-08 10:08:05.377075415,2022-02-09 10:08:05.377075415,2022-02-16 11:46:36.319263853
order_000173,cust_00291,delivered,2022-02-07 16:12:46.233246649,2022-02-07 16:12:46.233246649,2022-02-08 15:23:13.478695739,2022-02-09 15:23:13.478695739,2022-02-16 17:02:18.987797559
order_000174,cust_00376,shipped,2022-02-07 21:28:11.618323664,2022-02-07 21:28:11.618323664,2022-02-08 20:38:21.580316063,2022-02-09 20:38:21.580316063,2022-02-16 22:18:01.656331266
order_000175,cust_00225,shipped,2022-02-08 02:43:37.003400680,2022-02-08 02:43:37.003400680,2022-02-09 01:53:29.681936387,2022-02-10 01:53:29.681936387,2022-02-17 03:33:44.324864973
order_000176,cust_00038,delivered,2022-02-08 07:59:02.388477695,2022-02-08 07:59:02.388477695,2022-02-09 07:08:37.783556711,2022-02-10 07:08:37.783556711,2022-02-17 08:49:26.993398680
order_000177,cust_00133,canceled,2022-02-08 13:14:27.773554711,2022-02-08 13:14:27.773554711,2022-02-09 12:23:45.885177035,2022-02-10 12:23:45.885177035,2022-02-17 14:05:09.661932386
order_000178,cust_00897,delivered,2022-02-08 18:29:53.158631726,2022-02-08 18:29:53.158631726,2022-02-09 17:38:53.986797360,2022-02-10 17:38:53.986797360,2022-02-17 19:20:52.330466093
order_000179,cust_00572,delivered,2022-02-08 23:45:18.543708741,2022-02-08 23:45:18.543708741,2022-02-09 22:54:02.088417684,2022-02-10 22:54:02.088417684,2022-02-18 00:36:34.998999800
order_000180,cust_00800,delivered,2022-02-09 05:00:43.928785757,2022-02-09 05:00:43.928785757,2022-02-10 04:09:10.190038008,2022-02-11 04:09:10.190038008,2022-02-18 05:52:17.667533507
order_000181,cust_00851,delivered,2022-02-09 10:16:09.313862772,2022-02-09 10:16:09.313862772,2022-02-10 09:24:18.291658332,2022-02-11 09:24:18.291658332,2022-02-18 11:08:00.336067213
order_000182,cust_00309,canceled,2022-02-09 15:31:34.698939788,2022-02-09 15:31:34.698939788,2022-02-10 14:39:26.393278656,2022-02-11 14:39:26.393278656,2022-02-18 16:23:43.004600920
order_000183,cust_00025,delivered,2022-02-09 20:47:00.084016803,2022-02-09 20:47:00.084016803,2022-02-10 19:54:34.494898980,2022-02-11 19:54:34.494898980,2022-02-18 21:39:25.673134627
order_000184,cust_00904,delivered,2022-02-10 02:02:25.469093818,2022-02-10 02:02:25.469093818,2022-02-11 01:09:42.596519304,2022-02-12 01:09:42.596519304,2022-02-19 02:55:08.341668334
order_000185,cust_00228,processing,2022-02-10 07:17:50.854170834,2022-02-10 07:17:50.854170834,2022-02-11 06:24:50.698139628,2022-02-12 06:24:50.698139628,2022-02-19 08:10:51.010202040
order_000186,cust_00338,delivered,2022-02-10 12:33:16.239247849,2022-02-10 12:33:16.239247849,2022-02-11 11:39:58.799759952,2022-02-12 11:39:58.799759952,2022-02-19 13:26:33.678735747
order_000187,cust_00599,delivered,2022-02-10 17:48:41.624324865,2022-02-10 17:48:41.624324865,2022-02-11 16:55:06.901380276,2022-02-12 16:55:06.901380276,2022-02-19 18:42:16.347269454
order_000188,cust_00181,delivered,2022-02-10 23:04:07.009401880,2022-02-10 23:04:07.009401880,2022-02-11 22:10:15.003000600,2022-02-12 22:10:15.003000600,2022-02-19 23:57:59.015803161
order_000189,cust_00981,delivered,2022-02-11 04:19:32.394478895,2022-02-11 04:19:32.394478895,2022-02-12 03:25:23.104620924,2022-02-13 03:25:23.104620924,2022-02-20 05:13:41.684336867
order_000190,cust_00016,delivered,2022-02-11 09:34:57.779555911,2022-02-11 09:34:57.779555911,2022-02-12 08:40:31.206241248,2022-02-13 08:40:31.206241248,2022-02-20 10:29:24.352870574
order_000191,cust_00123,delivered,2022-02-11 14:50:23.164632926,2022-02-11 14:50:23.164632926,2022-02-12 13:55:39.307861572,2022-02-13 13:55:39.307861572,2022-02-20 15:45:07.021404281
order_000192,cust_00776,delivered,2022-02-11 20:05:48.549709942,2022-02-11 20:05:48.549709942,2022-02-12 19:10:47.409481896,2022-02-13 19:10:47.409481896,2022-02-20 21:00:49.689937988
order_000193,cust_00464,processing,2022-02-12 01:21:13.934786957,2022-02-12 01:21:13.934786957,2022-02-13 00:25:55.511102221,2022-02-14 00:25:55.511102221,2022-02-21 02:16:32.358471694
order_000194,cust_00446,delivered,2022-02-12 06:36:39.319863972,2022-02-12 06:36:39.319863972,2022-02-13 05:41:03.612722545,2022-02-14 05:41:03.612722545,2022-02-21 07:32:15.027005401
order_000195,cust_00310,delivered,2022-02-12 11:52:04.704940988,2022-02-12 11:52:04.704940988,2022-02-13 10:56:11.714342869,2022-02-14 10:56:11.714342869,2022-02-21 12:47:57.695539108
order_000196,cust_00849,delivered,2022-02-12 17:07:30.090018003,2022-02-12 17:07:30.090018003,2022-02-13 16:11:19.815963193,2022-02-14 16:11:19.815963193,2022-02-21 18:03:40.364072814
order_000197,cust_00639,delivered,2022-02-12 22:22:55.475095019,2022-02-12 22:22:55.475095019,2022-02-13 21:26:27.917583517,2022-02-14 21:26:27.917583517,2022-02-21 23:19:23.032606521
order_000198,cust_00355,delivered,2022-02-13 03:38:20.860172034,2022-02-13 03:38:20.860172034,2022-02-14 02:41:36.019203841,2022-02-15 02:41:36.019203841,2022-02-22 04:35:05.701140228
order_000199,cust_00040,delivered,2022-02-13 08:53:46.245249049,2022-02-13 08:53:46.245249049,2022-02-14 07:56:44.120824165,2022-02-15 07:56:44.120824165,2022-02-22 09:50:48.369673935
order_000200,cust_00183,shipped,2022-02-13 14:09:11.630326065,2022-02-13 14:09:11.630326065,2022-02-14 13:11:52.222444489,2022-02-15 13:11:52.222444489,2022-02-22 15:06:31.038207641
order_000201,cust_00938,delivered,2022-02-13 19:24:37.015403080,2022-02-13 19:24:37.015403080,2022-02-14 18:27:00.324064813,2022-02-15 18:27:00.324064813,2022-02-22 20:22:13.706741348
order_000202,cust_00601,delivered,2022-02-14 00:40:02.400480096,2022-02-14 00:40:02.400480096,2022-02-14 23:42:08.425685137,2022-02-15 23:42:08.425685137,2022-02-23 01:37:56.375275055
order_000203,cust_00102,delivered,2022-02-14 05:55:27.785557111,2022-02-14 05:55:27.785557111,2022-02-15 04:57:16.527305461,2022-02-16 04:57:16.527305461,2022-02-23 06:53:39.043808762
order_000204,cust_00019,canceled,2022-02-14 11:10:53.170634126,2022-02-14 11:10:53.170634126,2022-02-15 10:12:24.628925785,2022-02-16 10:12:24.628925785,2022-02-23 12:09:21.712342468
order_000205,cust_00138,delivered,2022-02-14 16:26:18.555711142,2022-02-14 16:26:18.555711142,2022-02-15 15:27:32.730546109,2022-02-16 15:27:32.730546109,2022-02-23 17:25:04.380876175
order_000206,cust_00260,processing,2022-02-14 21:41:43.940788157,2022-02-14 21:41:43.940788157,2022-02-15 20:42:40.832166433,2022-02-16 20:42:40.832166433,2022-02-23 22:40:47.049409882
order_000207,cust_00967,shipped,2022-02-15 02:57:09.325865173,2022-02-15 02:57:09.325865173,2022-02-16 01:57:48.933786757,2022-02-17 01:57:48.933786757,2022-02-24 03:56:29.717943589
order_000208,cust_00761,canceled,2022-02-15 08:12:34.710942188,2022-02-15 08:12:34.710942188,2022-02-16 07:12:57.035407081,2022-02-17 07:12:57.035407081,2022-02-24 09:12:12.386477295
order_000209,cust_00618,delivered,2022-02-15 13:28:00.096019203,2022-02-15 13:28:00.096019203,2022-02-16 12:28:05.137027406,2022-02-17 12:28:05.137027406,2022-02-24 14:27:55.055011002
order_000210,cust_00896,processing,2022-02-15 18:43:25.481096219,2022-02-15 18:43:25.481096219,2022-02-16 17:43:13.238647730,2022-02-17 17:43:13.238647730,2022-02-24 19:43:37.723544709
order_000211,cust_00429,delivered,2022-02-15 23:58:50.866173234,2022-02-15 23:58:50.866173234,2022-02-16 22:58:21.340268054,2022-02-17 22:58:21.340268054,2022-02-25 00:59:20.392078416
order_000212,cust_00453,shipped,2022-02-16 05:14:16.251250250,2022-02-16 05:14:16.251250250,2022-02-17 04:13:29.441888378,2022-02-18 04:13:29.441888378,2022-02-25 06:15:03.060612122
order_000213,cust_00781,delivered,2022-02-16 10:29:41.636327265,2022-02-16 10:29:41.636327265,2022-02-17 09:28:37.543508702,2022-02-18 09:28:37.543508702,2022-02-25 11:30:45.729145829
order_000214,cust_00244,delivered,2022-02-16 15:45:07.021404280,2022-02-16 15:45:07.021404280,2022-02-17 14:43:45.645129026,2022-02-18 14:43:45.645129026,2022-02-25 16:46:28.397679536
order_000215,cust_00149,shipped,2022-02-16 21:00:32.406481296,2022-02-16 21:00:32.406481296,2022-02-17 19:58:53.746749350,2022-02-18 19:58:53.746749350,2022-02-25 22:02:11.066213243
order_000216,cust_00666,processing,2022-02-17 02:15:57.791558311,2022-02-17 02:15:57.791558311,2022-02-18 01:14:01.848369674,2022-02-19 01:14:01.848369674,2022-02-26 03:17:53.734746949
order_000217,cust_00041,shipped,2022-02-17 07:31:23.176635327,2022-02-17 07:31:23.176635327,2022-02-18 06:29:09.949989998,2022-02-19 06:29:09.949989998,2022-02-26 08:33:36.403280656
order_000218,cust_00482,delivered,2022-02-17 12:46:48.561712342,2022-02-17 12:46:48.561712342,2022-02-18 11:44:18.051610322,2022-02-19 11:44:18.051610322,2022-02-26 13:49:19.071814363
order_000219,cust_00626,shipped,2022-02-17 18:02:13.946789357,2022-02-17 18:02:13.946789357,2022-02-18 16:59:26.153230646,2022-02-19 16:59:26.153230646,2022-02-26 19:05:01.740348070
order_000220,cust_00326,delivered,2022-02-17 23:17:39.331866373,2022-02-17 23:17:39.331866373,2022-02-18 22:14:34.254850970,2022-02-19 22:14:34.254850970,2022-02-27 00:20:44.408881776
order_000221,cust_00932,processing,2022-02-18 04:33:04.716943388,2022-02-18 04:33:04.716943388,2022-02-19 03:29:42.356471294,2022-02-20 03:29:42.356471294,2022-02-27 05:36:27.077415483
order_000222,cust_00491,processing,2022-02-18 09:48:30.102020404,2022-02-18 09:48:30.102020404,2022-02-19 08:44:50.458091618,2022-02-20 08:44:50.458091618,2022-02-27 10:52:09.745949190
order_000223,cust_00832,processing,2022-02-18 15:03:55.487097419,2022-02-18 15:03:55.487097419,2022-02-19 13:59:58.559711942,2022-02-20 13:59:58.559711942,2022-02-27 16:07:52.414482897
order_000224,cust_00375,delivered,2022-02-18 20:19:20.872174434,2022-02-18 20:19:20.872174434,2022-02-19 19:15:06.661332267,2022-02-20 19:15:06.661332267,2022-02-27 21:23:35.083016603
order_000225,cust_00587,shipped,2022-02-19 01:34:46.257251450,2022-02-19 01:34:46.257251450,2022-02-20 00:30:14.762952591,2022-02-21 00:30:14.762952591,2022-02-28 02:39:17.751550310
order_000226,cust_00907,delivered,2022-02-19 06:50:11.642328465,2022-02-19 06:50:11.642328465,2022-02-20 05:45:22.864572915,2022-02-21 05:45:22.864572915,2022-02-28 07:55:00.420084017
order_000227,cust_00104,delivered,2022-02-19 12:05:37.027405481,2022-02-19 12:05:37.027405481,2022-02-20 11:00:30.966193239,2022-02-21 11:00:30.966193239,2022-02-28 13:10:43.088617723
order_000228,cust_00702,delivered,2022-02-19 17:21:02.412482496,2022-02-19 17:21:02.412482496,2022-02-20 16:15:39.067813563,2022-02-21 16:15:39.067813563,2022-02-28 18:26:25.757151430
order_000229,cust_00785,delivered,2022-02-19 22:36:27.797559511,2022-02-19 22:36:27.797559511,2022-02-20 21:30:47.169433887,2022-02-21 21:30:47.169433887,2022-02-28 23:42:08.425685137
order_000230,cust_00073,delivered,2022-02-20 03:51:53.182636527,2022-02-20 03:51:53.182636527,2022-02-21 02:45:55.271054211,2022-02-22 02:45:55.271054211,2022-03-01 04:57:51.094218844
order_000231,cust_00298,delivered,2022-02-20 09:07:18.567713542,2022-02-20 09:07:18.567713542,2022-02-21 08:01:03.372674535,2022-02-22 08:01:03.372674535,2022-03-01 10:13:33.762752550
order_000232,cust_00019,canceled,2022-02-20 14:22:43.952790558,2022-02-20 14:22:43.952790558,2022-02-21 13:16:11.474294859,2022-02-22 13:16:11.474294859,2022-03-01 15:29:16.431286257
order_000233,cust_00396,delivered,2022-02-20 19:38:09.337867573,2022-02-20 19:38:09.337867573,2022-02-21 18:31:19.575915183,2022-02-22 18:31:19.575915183,2022-03-01 20:44:59.099819964
order_000234,cust_00621,delivered,2022-02-21 00:53:34.722944588,2022-02-21 00:53:34.722944588,2022-02-21 23:46:27.677535507,2022-02-22 23:46:27.677535507,2022-03-02 02:00:41.768353671
order_000235,cust_00943,delivered,2022-02-21 06:09:00.108021604,2022-02-21 06:09:00.108021604,2022-02-22 05:01:35.779155831,2022-02-23 05:01:35.779155831,2022-03-02 07:16:24.436887377
order_000236,cust_00739,delivered,2022-02-21 11:24:25.493098619,2022-02-21 11:24:25.493098619,2022-02-22 10:16:43.880776155,2022-02-23 10:16:43.880776155,2022-03-02 12:32:07.105421084
order_000237,cust_00528,delivered,2022-02-21 16:39:50.878175635,2022-02-21 16:39:50.878175635,2022-02-22 15:31:51.982396479,2022-02-23 15:31:51.982396479,2022-03-02 17:47:49.773954791
order_000238,cust_00825,delivered,2022-02-21 21:55:16.263252650,2022-02-21 21:55:16.263252650,2022-02-22 20:47:00.084016803,2022-02-23 20:47:00.084016803,2022-03-02 23:03:32.442488498
order_000239,cust_00390,delivered,2022-02-22 03:10:41.648329666,2022-02-22 03:10:41.648329666,2022-02-23 02:02:08.185637128,2022-02-24 02:02:08.185637128,2022-03-03 04:19:15.111022205
order_000240,cust_00852,delivered,2022-02-22 08:26:07.033406681,2022-02-22 08:26:07.033406681,2022-02-23 07:17:16.287257452,2022-02-24 07:17:16.287257452,2022-03-03 09:34:57.779555911
order_000241,cust_00989,delivered,2022-02-22 13:41:32.418483697,2022-02-22 13:41:32.418483697,2022-02-23 12:32:24.388877776,2022-02-24 12:32:24.388877776,2022-03-03 14:50:40.448089618
order_000242,cust_00212,delivered,2022-02-22 18:56:57.803560712,2022-02-22 18:56:57.803560712,2022-02-23 17:47:32.490498100,2022-02-24 17:47:32.490498100,2022-03-03 20:06:23.116623325
order_000243,cust_00133,delivered,2022-02-23 00:12:23.188637727,2022-02-23 00:12:23.188637727,2022-02-23 23:02:40.592118424,2022-02-24 23:02:40.592118424,2022-03-04 01:22:05.785157032
order_000244,cust_00144,delivered,2022-02-23 05:27:48.573714743,2022-02-23 05:27:48.573714743,2022-02-24 04:17:48.693738748,2022-02-25 04:17:48.693738748,2022-03-04 06:37:48.453690738
order_000245,cust_00950,processing,2022-02-23 10:43:13.958791758,2022-02-23 10:43:13.958791758,2022-02-24 09:32:56.795359072,2022-02-25 09:32:56.795359072,2022-03-04 11:53:31.122224445
